"","date","carrier","flight_num","origin","dest","dest_state","sched_dep","dep","sched_arr","arr","cancelled","canc_code","distance","weekday","dep_delay","arr_delay"
"439",2017-10-09,"DL",2574,14107,11433,43,2017-10-09 10:05:00,2017-10-09 10:15:00,2017-10-09 16:53:00,2017-10-09 16:47:00,0,NA,1671,"Monday",10,-6
"440",2017-11-13,"DL",2123,14831,10397,34,2017-11-13 06:35:00,2017-11-13 06:27:00,2017-11-13 14:13:00,2017-11-13 13:48:00,0,NA,2116,"Monday",-8,-25
"441",2017-11-29,"OO",5938,12266,11140,74,2017-11-29 21:25:00,2017-11-29 21:19:00,2017-11-29 22:32:00,2017-11-29 22:12:00,0,NA,201,"Wednesday",-6,-20
"442",2017-12-24,"AS",347,12266,14747,93,2017-12-24 06:05:00,2017-12-24 06:32:00,2017-12-24 09:05:00,2017-12-24 09:30:00,0,NA,1874,"Sunday",27,25
"443",2017-11-02,"DL",2041,14685,10397,34,2017-11-02 11:35:00,2017-11-02 11:27:00,2017-11-02 12:40:00,2017-11-02 12:36:00,0,NA,214,"Thursday",-8,-4
"444",2017-12-18,"DL",942,11995,10397,34,2017-12-18 10:42:00,2017-12-18 10:41:00,2017-12-18 12:10:00,2017-12-18 11:54:00,0,NA,306,"Monday",-1,-16
"445",2017-10-27,"NK",504,12892,13495,72,2017-10-27 11:17:00,2017-10-27 11:10:00,2017-10-27 17:08:00,2017-10-27 16:58:00,0,NA,1670,"Friday",-7,-10
"446",2017-11-12,"OO",4971,11433,11042,44,2017-11-12 14:00:00,2017-11-12 13:57:00,2017-11-12 14:59:00,2017-11-12 14:56:00,0,NA,95,"Sunday",-3,-3
"447",2017-10-13,"WN",788,12889,11292,82,2017-10-13 13:50:00,2017-10-13 13:55:00,2017-10-13 16:40:00,2017-10-13 16:26:00,0,NA,628,"Friday",5,-14
"448",2017-12-14,"AA",1581,10529,11298,74,2017-12-14 18:00:00,2017-12-14 17:58:00,2017-12-14 21:24:00,2017-12-14 21:20:00,0,NA,1471,"Thursday",-2,-4
"449",2017-11-30,"DL",1337,10868,10397,34,2017-11-30 07:00:00,2017-11-30 06:52:00,2017-11-30 08:11:00,2017-11-30 07:57:00,0,NA,192,"Thursday",-8,-14
"450",2017-10-06,"DL",469,12478,10397,34,2017-10-06 08:20:00,2017-10-06 08:16:00,2017-10-06 10:50:00,2017-10-06 11:05:00,0,NA,760,"Friday",-4,15
"451",2017-11-09,"B6",100,12892,11697,33,2017-11-09 21:10:00,2017-11-09 21:08:00,2017-11-09 04:59:00,2017-11-09 04:46:00,0,NA,2342,"Thursday",-2,-13
"452",2017-11-06,"WN",2003,10257,15304,33,2017-11-06 12:30:00,2017-11-06 12:33:00,2017-11-06 15:40:00,2017-11-06 15:26:00,0,NA,1130,"Monday",3,-14
"453",2017-12-03,"OO",5224,11292,11413,82,2017-12-03 14:10:00,2017-12-03 14:05:00,2017-12-03 15:19:00,2017-12-03 15:01:00,0,NA,250,"Sunday",-5,-18
"454",2017-11-30,"WN",1027,12889,13495,72,2017-11-30 07:00:00,2017-11-30 07:14:00,2017-11-30 12:15:00,2017-11-30 12:37:00,0,NA,1500,"Thursday",14,22
"455",2017-11-06,"NK",954,12889,11697,33,2017-11-06 22:30:00,2017-11-06 22:33:00,2017-11-06 06:10:00,2017-11-06 05:44:00,0,NA,2173,"Monday",3,-26
"456",2017-10-28,"F9",1276,13930,15356,21,2017-10-28 19:10:00,2017-10-28 19:06:00,2017-10-28 22:24:00,2017-10-28 22:06:00,0,NA,693,"Saturday",-4,-18
"457",2017-10-23,"OO",3355,13487,14771,91,2017-10-23 06:05:00,2017-10-23 06:04:00,2017-10-23 08:11:00,2017-10-23 08:18:00,0,NA,1589,"Monday",-1,7
"458",2017-12-01,"WN",697,13204,11259,74,2017-12-01 07:10:00,2017-12-01 07:08:00,2017-12-01 09:00:00,2017-12-01 09:06:00,0,NA,973,"Friday",-2,6
"459",2017-12-22,"B6",305,11618,11697,33,2017-12-22 12:06:00,2017-12-22 12:06:00,2017-12-22 15:12:00,2017-12-22 14:51:00,0,NA,1065,"Friday",0,-21
"460",2017-12-17,"NK",111,11433,12889,85,2017-12-17 06:00:00,2017-12-17 06:00:00,2017-12-17 07:36:00,2017-12-17 07:26:00,0,NA,1749,"Sunday",0,-10
"461",2017-11-05,"F9",300,11292,15304,33,2017-11-05 23:55:00,2017-11-05 23:48:00,2017-11-05 05:13:00,2017-11-05 05:30:00,0,NA,1506,"Sunday",-7,17
"462",2017-10-08,"WN",5243,12953,11259,74,2017-10-08 07:25:00,2017-10-08 07:23:00,2017-10-08 10:10:00,2017-10-08 10:07:00,0,NA,1381,"Sunday",-2,-3
"463",2017-12-15,"AA",1853,11057,14193,33,2017-12-15 18:10:00,2017-12-15 18:05:00,2017-12-15 18:58:00,2017-12-15 18:44:00,0,NA,488,"Friday",-5,-14
"464",2017-10-07,"DL",1085,11066,10397,34,2017-10-07 08:20:00,2017-10-07 08:15:00,2017-10-07 09:55:00,2017-10-07 09:40:00,0,NA,447,"Saturday",-5,-15
"465",2017-10-11,"DL",2448,10397,14027,33,2017-10-11 15:22:00,2017-10-11 15:21:00,2017-10-11 17:08:00,2017-10-11 17:01:00,0,NA,545,"Wednesday",-1,-7
"466",2017-11-28,"OO",5007,13930,10431,36,2017-11-28 07:10:00,2017-11-28 07:06:00,2017-11-28 09:59:00,2017-11-28 09:45:00,0,NA,536,"Tuesday",-4,-14
"467",2017-10-29,"HA",537,12758,12173,2,2017-10-29 14:20:00,2017-10-29 14:14:00,2017-10-29 15:07:00,2017-10-29 15:10:00,0,NA,163,"Sunday",-6,3
"468",2017-10-17,"AA",2305,11298,13851,73,2017-10-17 06:55:00,2017-10-17 06:54:00,2017-10-17 07:54:00,2017-10-17 07:46:00,0,NA,175,"Tuesday",-1,-8
"469",2017-11-05,"AA",2244,12266,11298,74,2017-11-05 06:30:00,2017-11-05 06:26:00,2017-11-05 07:47:00,2017-11-05 07:41:00,0,NA,224,"Sunday",-4,-6
"470",2017-12-19,"AA",1722,11057,14747,93,2017-12-19 18:54:00,2017-12-19 18:57:00,2017-12-19 21:45:00,2017-12-19 22:11:00,0,NA,2279,"Tuesday",3,26
"471",2017-11-01,"WN",4953,14831,12892,91,2017-11-01 10:35:00,2017-11-01 10:42:00,2017-11-01 11:55:00,2017-11-01 11:52:00,0,NA,308,"Wednesday",7,-3
"472",2017-10-01,"OO",7388,14869,11525,85,2017-10-01 21:55:00,2017-10-01 21:53:00,2017-10-01 22:00:00,2017-10-01 21:38:00,0,NA,200,"Sunday",-2,-22
"473",2017-12-23,"WN",2746,10821,13796,91,2017-12-23 13:30:00,2017-12-23 13:48:00,2017-12-23 16:45:00,2017-12-23 17:13:00,0,NA,2447,"Saturday",18,28
"474",2017-12-27,"WN",5074,10279,12889,85,2017-12-27 16:30:00,2017-12-27 16:47:00,2017-12-27 16:45:00,2017-12-27 16:47:00,0,NA,758,"Wednesday",17,2
"475",2017-11-14,"AA",2496,11298,12892,91,2017-11-14 16:30:00,2017-11-14 16:26:00,2017-11-14 17:59:00,2017-11-14 17:51:00,0,NA,1235,"Tuesday",-4,-8
"476",2017-11-12,"WN",4306,13204,10397,34,2017-11-12 08:40:00,2017-11-12 08:46:00,2017-11-12 10:15:00,2017-11-12 10:13:00,0,NA,404,"Sunday",6,-2
"477",2017-11-24,"AA",65,12478,13303,33,2017-11-24 15:30:00,2017-11-24 15:26:00,2017-11-24 18:57:00,2017-11-24 18:36:00,0,NA,1089,"Friday",-4,-21
"478",2017-12-23,"OO",4658,13487,12264,38,2017-12-23 10:05:00,2017-12-23 10:06:00,2017-12-23 13:42:00,2017-12-23 13:30:00,0,NA,908,"Saturday",1,-12
"479",2017-10-16,"DL",2113,11433,14869,87,2017-10-16 08:26:00,2017-10-16 08:34:00,2017-10-16 10:29:00,2017-10-16 10:19:00,0,NA,1481,"Monday",8,-10
"480",2017-12-12,"AA",274,12892,13303,33,2017-12-12 07:45:00,2017-12-12 07:38:00,2017-12-12 15:37:00,2017-12-12 15:17:00,0,NA,2342,"Tuesday",-7,-20
"481",2017-10-21,"UA",411,13204,13930,41,2017-10-21 14:25:00,2017-10-21 14:22:00,2017-10-21 16:31:00,2017-10-21 15:53:00,0,NA,1005,"Saturday",-3,-38
"482",2017-11-22,"OO",5944,12892,14679,91,2017-11-22 15:15:00,2017-11-22 15:10:00,2017-11-22 16:10:00,2017-11-22 16:07:00,0,NA,109,"Wednesday",-5,-3
"483",2017-12-17,"OO",4647,14869,12003,84,2017-12-17 09:30:00,2017-12-17 09:28:00,2017-12-17 11:25:00,2017-12-17 11:30:00,0,NA,463,"Sunday",-2,5
"484",2017-10-12,"DL",1951,10397,13495,72,2017-10-12 13:41:00,2017-10-12 13:39:00,2017-10-12 14:15:00,2017-10-12 14:19:00,0,NA,425,"Thursday",-2,4
"485",2017-12-22,"UA",449,13930,10397,34,2017-12-22 13:56:00,2017-12-22 13:55:00,2017-12-22 16:56:00,2017-12-22 16:51:00,0,NA,606,"Friday",-1,-5
"486",2017-11-10,"DL",2055,10397,11259,74,2017-11-10 13:59:00,2017-11-10 13:56:00,2017-11-10 15:14:00,2017-11-10 15:11:00,0,NA,721,"Friday",-3,-3
"487",2017-12-22,"AA",2135,12953,10721,13,2017-12-22 12:00:00,2017-12-22 13:21:00,2017-12-22 13:15:00,2017-12-22 14:25:00,0,NA,184,"Friday",81,70
"488",2017-10-23,"EV",3865,11278,11618,21,2017-10-23 10:10:00,2017-10-23 10:24:00,2017-10-23 11:30:00,2017-10-23 11:32:00,0,NA,199,"Monday",14,2
"489",2017-10-08,"F9",1635,13204,13342,45,2017-10-08 12:40:00,2017-10-08 12:34:00,2017-10-08 14:35:00,2017-10-08 14:12:00,0,NA,1066,"Sunday",-6,-23
"490",2017-10-05,"AA",479,13930,14100,23,2017-10-05 18:35:00,2017-10-05 18:28:00,2017-10-05 21:34:00,2017-10-05 21:22:00,0,NA,678,"Thursday",-7,-12
"491",2017-12-29,"WN",1322,14524,10397,34,2017-12-29 12:50:00,2017-12-29 12:47:00,2017-12-29 14:40:00,2017-12-29 14:21:00,0,NA,481,"Friday",-3,-19
"492",2017-11-13,"DL",1251,10397,14908,91,2017-11-13 16:54:00,2017-11-13 16:47:00,2017-11-13 18:48:00,2017-11-13 18:38:00,0,NA,1919,"Monday",-7,-10
"493",2017-12-17,"WN",2964,14893,13232,41,2017-12-17 07:05:00,2017-12-17 07:04:00,2017-12-17 13:00:00,2017-12-17 13:08:00,0,NA,1790,"Sunday",-1,8
"494",2017-11-07,"DL",887,10397,14057,92,2017-11-07 16:59:00,2017-11-07 17:12:00,2017-11-07 19:23:00,2017-11-07 19:34:00,0,NA,2172,"Tuesday",13,11
"495",2017-11-14,"F9",1457,10397,12889,85,2017-11-14 20:25:00,2017-11-14 20:22:00,2017-11-14 22:06:00,2017-11-14 22:05:00,0,NA,1747,"Tuesday",-3,-1
"496",2017-10-17,"UA",1439,12266,10423,74,2017-10-17 20:00:00,2017-10-17 19:56:00,2017-10-17 20:57:00,2017-10-17 20:43:00,0,NA,140,"Tuesday",-4,-14
"497",2017-12-09,"DL",551,11433,15016,64,2017-12-09 12:35:00,2017-12-09 12:46:00,2017-12-09 13:25:00,2017-12-09 13:39:00,0,NA,440,"Saturday",11,14
"498",2017-10-28,"B6",2618,11697,12451,33,2017-10-28 21:46:00,2017-10-28 21:43:00,2017-10-28 22:59:00,2017-10-28 23:00:00,0,NA,319,"Saturday",-3,1
"499",2017-10-15,"OO",4492,10693,11433,43,2017-10-15 06:35:00,2017-10-15 06:28:00,2017-10-15 09:20:00,2017-10-15 09:01:00,0,NA,456,"Sunday",-7,-19
"500",2017-10-03,"NK",720,12892,12889,85,2017-10-03 15:31:00,2017-10-03 15:20:00,2017-10-03 16:40:00,2017-10-03 16:17:00,0,NA,236,"Tuesday",-11,-23
"501",2017-10-13,"B6",460,11697,10529,11,2017-10-13 16:30:00,2017-10-13 16:20:00,2017-10-13 19:24:00,2017-10-13 19:15:00,0,NA,1173,"Friday",-10,-9
"502",2017-10-16,"NK",112,12266,10821,35,2017-10-16 07:45:00,2017-10-16 07:38:00,2017-10-16 12:00:00,2017-10-16 11:31:00,0,NA,1235,"Monday",-7,-29
"503",2017-11-17,"UA",1636,14908,12266,74,2017-11-17 12:09:00,2017-11-17 12:10:00,2017-11-17 17:18:00,2017-11-17 17:07:00,0,NA,1346,"Friday",1,-11
"504",2017-12-14,"DL",2354,13487,11042,44,2017-12-14 20:35:00,2017-12-14 20:35:00,2017-12-14 23:38:00,2017-12-14 23:35:00,0,NA,622,"Thursday",0,-3
"505",2017-10-11,"AS",67,12819,14828,1,2017-10-11 17:18:00,2017-10-11 17:19:00,2017-10-11 18:09:00,2017-10-11 18:10:00,0,NA,183,"Wednesday",1,1
"506",2017-12-21,"WN",5150,14679,14831,91,2017-12-21 11:00:00,2017-12-21 11:00:00,2017-12-21 12:25:00,2017-12-21 12:19:00,0,NA,417,"Thursday",0,-6
"507",2017-11-22,"WN",6819,14869,12892,91,2017-11-22 07:00:00,2017-11-22 06:55:00,2017-11-22 08:20:00,2017-11-22 07:40:00,0,NA,590,"Wednesday",-5,-40
"508",2017-10-14,"OO",2955,10140,14107,81,2017-10-14 06:25:00,2017-10-14 06:16:00,2017-10-14 06:43:00,2017-10-14 06:31:00,0,NA,328,"Saturday",-9,-12
"509",2017-12-22,"OO",3466,14747,14252,93,2017-12-22 17:38:00,2017-12-22 17:36:00,2017-12-22 18:33:00,2017-12-22 18:40:00,0,NA,172,"Friday",-2,7
"510",2017-10-23,"AA",1661,10821,11057,36,2017-10-23 05:10:00,2017-10-23 05:10:00,2017-10-23 06:35:00,2017-10-23 06:26:00,0,NA,361,"Monday",0,-9
"511",2017-10-14,"DL",905,13487,11057,36,2017-10-14 10:15:00,2017-10-14 10:11:00,2017-10-14 13:50:00,2017-10-14 13:35:00,0,NA,930,"Saturday",-4,-15
"512",2017-12-10,"WN",4889,11259,14683,74,2017-12-10 21:25:00,2017-12-10 21:23:00,2017-12-10 22:35:00,2017-12-10 22:27:00,0,NA,248,"Sunday",-2,-8
"513",2017-10-21,"WN",2757,13158,11259,74,2017-10-21 06:45:00,2017-10-21 06:40:00,2017-10-21 07:55:00,2017-10-21 07:43:00,0,NA,319,"Saturday",-5,-12
"514",2017-10-28,"EV",4339,14524,12266,74,2017-10-28 08:25:00,2017-10-28 08:21:00,2017-10-28 10:36:00,2017-10-28 10:51:00,0,NA,1157,"Saturday",-4,15
"515",2017-11-16,"VX",1165,11618,12892,91,2017-11-16 11:50:00,2017-11-16 13:32:00,2017-11-16 15:17:00,2017-11-16 16:54:00,0,NA,2454,"Thursday",102,97
"516",2017-10-31,"WN",4513,10423,13232,41,2017-10-31 18:40:00,2017-10-31 19:07:00,2017-10-31 21:15:00,2017-10-31 21:25:00,0,NA,972,"Tuesday",27,10
"517",2017-10-14,"NK",615,10721,11697,33,2017-10-14 18:24:00,2017-10-14 18:16:00,2017-10-14 21:54:00,2017-10-14 21:19:00,0,NA,1237,"Saturday",-8,-35
"518",2017-10-24,"NK",346,12266,13487,63,2017-10-24 07:30:00,2017-10-24 07:26:00,2017-10-24 10:21:00,2017-10-24 10:15:00,0,NA,1034,"Tuesday",-4,-6
"519",2017-11-01,"EV",5567,12953,10792,22,2017-11-01 13:55:00,2017-11-01 13:47:00,2017-11-01 15:21:00,2017-11-01 15:02:00,0,NA,292,"Wednesday",-8,-19
"520",2017-11-22,"AA",600,11697,11057,36,2017-11-22 06:09:00,2017-11-22 06:19:00,2017-11-22 08:10:00,2017-11-22 08:17:00,0,NA,631,"Wednesday",10,7
"521",2017-12-14,"AA",1854,11057,10397,34,2017-12-14 22:39:00,2017-12-14 22:34:00,2017-12-14 23:59:00,2017-12-14 23:44:00,0,NA,226,"Thursday",-5,-15
"522",2017-12-25,"WN",6831,12889,14107,81,2017-12-25 12:55:00,2017-12-25 13:13:00,2017-12-25 15:05:00,2017-12-25 15:10:00,0,NA,255,"Monday",18,5
"523",2017-12-16,"UA",1730,11292,15304,33,2017-12-16 10:01:00,2017-12-16 09:56:00,2017-12-16 15:23:00,2017-12-16 15:17:00,0,NA,1506,"Saturday",-5,-6
"524",2017-10-12,"WN",4880,14747,14893,91,2017-10-12 17:40:00,2017-10-12 17:44:00,2017-10-12 19:35:00,2017-10-12 19:24:00,0,NA,605,"Thursday",4,-11
"525",2017-11-29,"OO",4725,14747,14893,91,2017-11-29 20:55:00,2017-11-29 20:46:00,2017-11-29 22:57:00,2017-11-29 22:29:00,0,NA,605,"Wednesday",-9,-28
"526",2017-12-03,"UA",912,11618,14771,91,2017-12-03 11:55:00,2017-12-03 11:50:00,2017-12-03 15:08:00,2017-12-03 15:07:00,0,NA,2565,"Sunday",-5,-1
"527",2017-10-03,"F9",506,11292,12953,22,2017-10-03 11:17:00,2017-10-03 11:42:00,2017-10-03 17:10:00,2017-10-03 17:22:00,0,NA,1620,"Tuesday",25,12
"528",2017-12-24,"WN",680,14683,11292,82,2017-12-24 06:30:00,2017-12-24 06:27:00,2017-12-24 07:45:00,2017-12-24 07:52:00,0,NA,794,"Sunday",-3,7
"529",2017-11-13,"OO",3004,10372,11298,74,2017-11-13 10:50:00,2017-11-13 10:41:00,2017-11-13 13:58:00,2017-11-13 13:31:00,0,NA,701,"Monday",-9,-27
"530",2017-10-24,"B6",8,12889,11697,33,2017-10-24 22:43:00,2017-10-24 22:53:00,2017-10-24 06:23:00,2017-10-24 06:21:00,0,NA,2173,"Tuesday",10,-2
"531",2017-12-18,"DL",2536,14747,13487,63,2017-12-18 13:41:00,2017-12-18 14:44:00,2017-12-18 19:07:00,2017-12-18 19:38:00,0,NA,1399,"Monday",63,31
"532",2017-10-21,"WN",3259,10397,15304,33,2017-10-21 16:35:00,2017-10-21 16:38:00,2017-10-21 18:00:00,2017-10-21 18:00:00,0,NA,406,"Saturday",3,0
"533",2017-12-12,"UA",1286,11618,10431,36,2017-12-12 14:11:00,2017-12-12 14:38:00,2017-12-12 16:13:00,2017-12-12 16:16:00,0,NA,583,"Tuesday",27,3
"534",2017-11-29,"WN",578,11259,13796,91,2017-11-29 20:50:00,2017-11-29 20:44:00,2017-11-29 22:55:00,2017-11-29 22:15:00,0,NA,1468,"Wednesday",-6,-40
"535",2017-11-08,"AA",509,13303,10397,34,2017-11-08 09:52:00,2017-11-08 09:46:00,2017-11-08 11:48:00,2017-11-08 11:28:00,0,NA,594,"Wednesday",-6,-20
"536",2017-10-09,"AA",2094,14107,11423,61,2017-10-09 08:49:00,2017-10-09 08:42:00,2017-10-09 13:38:00,2017-10-09 13:13:00,0,NA,1150,"Monday",-7,-25
"537",2017-10-01,"WN",4886,14321,10821,35,2017-10-01 13:15:00,2017-10-01 14:20:00,2017-10-01 14:45:00,2017-10-01 15:59:00,0,NA,452,"Sunday",65,74
"538",2017-11-18,"WN",2433,11292,11986,43,2017-11-18 18:40:00,2017-11-18 18:50:00,2017-11-18 23:05:00,2017-11-18 23:03:00,0,NA,1015,"Saturday",10,-2
"539",2017-11-17,"OO",4283,11097,14869,87,2017-11-17 06:30:00,2017-11-17 06:30:00,2017-11-17 07:50:00,2017-11-17 08:06:00,0,NA,298,"Friday",0,16
"540",2017-10-20,"OO",3378,14869,14679,91,2017-10-20 15:55:00,2017-10-20 15:53:00,2017-10-20 16:52:00,2017-10-20 16:50:00,0,NA,626,"Friday",-2,-2
"541",2017-12-05,"DL",1625,10397,10821,35,2017-12-05 22:41:00,2017-12-05 22:36:00,2017-12-05 00:30:00,2017-12-05 00:08:00,0,NA,577,"Tuesday",-5,-22
"542",2017-12-28,"WN",5524,14683,12191,74,2017-12-28 12:30:00,2017-12-28 12:28:00,2017-12-28 13:25:00,2017-12-28 13:17:00,0,NA,192,"Thursday",-2,-8
"543",2017-11-16,"B6",878,12889,10721,13,2017-11-16 23:05:00,2017-11-16 23:25:00,2017-11-16 06:59:00,2017-11-16 06:59:00,0,NA,2381,"Thursday",20,0
"544",2017-10-16,"WN",4970,10800,14893,91,2017-10-16 14:05:00,2017-10-16 14:14:00,2017-10-16 15:20:00,2017-10-16 15:20:00,0,NA,358,"Monday",9,0
"545",2017-11-21,"UA",1897,12892,13930,41,2017-11-21 14:05:00,2017-11-21 14:04:00,2017-11-21 19:59:00,2017-11-21 20:07:00,0,NA,1745,"Tuesday",-1,8
"546",2017-12-09,"DL",768,10397,14027,33,2017-12-09 13:51:00,2017-12-09 15:32:00,2017-12-09 15:38:00,2017-12-09 17:19:00,0,NA,545,"Saturday",101,101
"547",2017-11-30,"DL",2678,10721,12953,22,2017-11-30 17:00:00,2017-11-30 16:56:00,2017-11-30 18:29:00,2017-11-30 18:27:00,0,NA,184,"Thursday",-4,-2
"548",2017-10-21,"NK",867,11298,12892,91,2017-10-21 06:00:00,2017-10-21 05:58:00,2017-10-21 07:20:00,2017-10-21 07:20:00,0,NA,1235,"Saturday",-2,0
"549",2017-11-01,"WN",360,10721,12339,42,2017-11-01 14:00:00,2017-11-01 13:54:00,2017-11-01 16:35:00,2017-11-01 16:26:00,0,NA,818,"Wednesday",-6,-9
"550",2017-10-29,"WN",2972,14107,12892,91,2017-10-29 19:10:00,2017-10-29 20:25:00,2017-10-29 20:35:00,2017-10-29 21:57:00,0,NA,370,"Sunday",75,82
"551",2017-12-22,"AA",1673,13495,11057,36,2017-12-22 18:15:00,2017-12-22 18:13:00,2017-12-22 21:10:00,2017-12-22 21:04:00,0,NA,651,"Friday",-2,-6
"552",2017-10-18,"F9",1462,10397,12953,22,2017-10-18 06:14:00,2017-10-18 06:10:00,2017-10-18 08:30:00,2017-10-18 08:16:00,0,NA,762,"Wednesday",-4,-14
"553",2017-12-02,"AA",2493,13303,12478,22,2017-12-02 07:00:00,2017-12-02 06:55:00,2017-12-02 09:53:00,2017-12-02 09:59:00,0,NA,1089,"Saturday",-5,6
"554",2017-10-13,"DL",108,10423,10397,34,2017-10-13 12:15:00,2017-10-13 12:07:00,2017-10-13 15:26:00,2017-10-13 15:13:00,0,NA,813,"Friday",-8,-13
"555",2017-10-10,"UA",606,14122,14771,91,2017-10-10 07:24:00,2017-10-10 07:32:00,2017-10-10 09:57:00,2017-10-10 10:04:00,0,NA,2254,"Tuesday",8,7
"556",2017-10-09,"WN",1056,12889,14908,91,2017-10-09 06:40:00,2017-10-09 06:40:00,2017-10-09 07:40:00,2017-10-09 07:29:00,0,NA,226,"Monday",0,-11
"557",2017-12-24,"AA",2157,12266,11298,74,2017-12-24 06:30:00,2017-12-24 06:40:00,2017-12-24 07:47:00,2017-12-24 07:51:00,0,NA,224,"Sunday",10,4
"558",2017-10-25,"WN",46,12191,11259,74,2017-10-25 17:30:00,NA,2017-10-25 18:30:00,NA,1,"A",239,"Wednesday",NA,NA
"559",2017-12-21,"NK",797,10721,15304,33,2017-12-21 15:30:00,2017-12-21 15:37:00,2017-12-21 18:55:00,2017-12-21 18:59:00,0,NA,1185,"Thursday",7,4
"560",2017-12-10,"UA",1574,14635,12266,74,2017-12-10 15:31:00,2017-12-10 15:27:00,2017-12-10 17:07:00,2017-12-10 17:09:00,0,NA,861,"Sunday",-4,2
"561",2017-12-12,"WN",1170,15376,12892,91,2017-12-12 06:00:00,2017-12-12 05:57:00,2017-12-12 06:40:00,2017-12-12 06:17:00,0,NA,451,"Tuesday",-3,-23
"562",2017-10-19,"AS",60,12523,12819,1,2017-10-19 08:00:00,2017-10-19 07:51:00,2017-10-19 08:59:00,2017-10-19 08:41:00,0,NA,234,"Thursday",-9,-18
"563",2017-10-05,"AA",1842,11057,14122,23,2017-10-05 13:20:00,2017-10-05 13:12:00,2017-10-05 14:50:00,2017-10-05 14:34:00,0,NA,366,"Thursday",-8,-16
"564",2017-10-04,"AS",2,14747,11278,38,2017-10-04 13:35:00,2017-10-04 13:53:00,2017-10-04 21:41:00,2017-10-04 21:45:00,0,NA,2329,"Wednesday",18,4
"565",2017-10-26,"EV",5455,10693,12953,22,2017-10-26 18:38:00,2017-10-26 19:36:00,2017-10-26 21:59:00,2017-10-26 22:46:00,0,NA,764,"Thursday",58,47
"566",2017-11-01,"OO",4630,11109,14869,87,2017-11-01 08:25:00,2017-11-01 08:21:00,2017-11-01 10:16:00,2017-11-01 10:04:00,0,NA,411,"Wednesday",-4,-12
"567",2017-12-07,"NK",815,13930,13495,72,2017-12-07 08:10:00,2017-12-07 08:04:00,2017-12-07 10:32:00,2017-12-07 10:40:00,0,NA,837,"Thursday",-6,8
"568",2017-10-23,"AA",62,12266,13303,33,2017-10-23 11:15:00,2017-10-23 11:11:00,2017-10-23 14:45:00,2017-10-23 14:22:00,0,NA,964,"Monday",-4,-23
"569",2017-11-16,"UA",2061,14747,14771,91,2017-11-16 16:18:00,2017-11-16 16:19:00,2017-11-16 18:28:00,2017-11-16 18:43:00,0,NA,679,"Thursday",1,15
"570",2017-12-09,"DL",1072,10397,14122,23,2017-12-09 22:31:00,2017-12-09 01:43:00,2017-12-09 00:12:00,2017-12-09 04:01:00,0,NA,526,"Saturday",-1248,229
"571",2017-11-28,"B6",1044,14027,11618,21,2017-11-28 17:00:00,2017-11-28 16:57:00,2017-11-28 19:50:00,2017-11-28 19:51:00,0,NA,1023,"Tuesday",-3,1
"572",2017-10-19,"DL",1159,10397,10792,22,2017-10-19 13:55:00,2017-10-19 13:50:00,2017-10-19 15:55:00,2017-10-19 15:58:00,0,NA,712,"Thursday",-5,3
"573",2017-12-31,"AA",1752,15304,14100,23,2017-12-31 09:30:00,2017-12-31 09:27:00,2017-12-31 11:59:00,2017-12-31 11:53:00,0,NA,920,"Sunday",-3,-6
"574",2017-10-01,"OO",4449,10397,12007,53,2017-10-01 19:54:00,2017-10-01 19:48:00,2017-10-01 20:00:00,2017-10-01 20:11:00,0,NA,241,"Sunday",-6,11
"575",2017-10-19,"AA",2197,11042,11298,74,2017-10-19 11:40:00,2017-10-19 11:39:00,2017-10-19 13:28:00,2017-10-19 13:20:00,0,NA,1021,"Thursday",-1,-8
"576",2017-11-27,"UA",2060,14771,10693,54,2017-11-27 22:50:00,2017-11-27 22:47:00,2017-11-27 05:07:00,2017-11-27 05:24:00,0,NA,1968,"Monday",-3,17
"577",2017-10-02,"AA",1235,14831,13930,41,2017-10-02 07:45:00,2017-10-02 07:39:00,2017-10-02 13:59:00,2017-10-02 13:40:00,0,NA,1829,"Monday",-6,-19
"578",2017-10-03,"WN",1611,14869,14679,91,2017-10-03 10:55:00,2017-10-03 11:06:00,2017-10-03 11:45:00,2017-10-03 12:09:00,0,NA,626,"Tuesday",11,24
"579",2017-11-25,"AA",451,11057,14869,87,2017-11-25 18:25:00,2017-11-25 18:27:00,2017-11-25 21:09:00,2017-11-25 21:02:00,0,NA,1727,"Saturday",2,-7
"580",2017-11-21,"AA",166,10721,12892,91,2017-11-21 09:00:00,2017-11-21 08:53:00,2017-11-21 12:52:00,2017-11-21 12:01:00,0,NA,2611,"Tuesday",-7,-51
"581",2017-10-23,"WN",4447,12391,14027,33,2017-10-23 15:30:00,2017-10-23 15:34:00,2017-10-23 18:15:00,2017-10-23 18:22:00,0,NA,1052,"Monday",4,7
"582",2017-12-24,"WN",3484,12191,14679,91,2017-12-24 08:10:00,2017-12-24 08:12:00,2017-12-24 09:40:00,2017-12-24 09:26:00,0,NA,1313,"Sunday",2,-14
"583",2017-12-01,"WN",15,12191,14107,81,2017-12-01 11:40:00,2017-12-01 11:45:00,2017-12-01 13:35:00,2017-12-01 13:30:00,0,NA,1020,"Friday",5,-5
"584",2017-11-28,"UA",716,13204,12892,91,2017-11-28 19:28:00,2017-11-28 19:25:00,2017-11-28 21:59:00,2017-11-28 21:35:00,0,NA,2218,"Tuesday",-3,-24
